timestamp,event,axis,row,target_kind,move_id,requested_steps,batch_delta,direction,total_pulses,raw_position_steps,logical_position_steps,gap_steps,backlash_steps,target_position_steps,monotonic_ns,message
2026-08-19 00:16:46.162,pulse_batch,x,,,,,2,,251,251,,,77,,5770180139482,
2026-08-19 00:16:46.183,pulse_batch,x,,,,,2,,253,253,,,77,,5770200562107,
2026-08-19 00:16:46.188,continuous_stop,x,,,,,,1,253,253,,,77,,5770205730906,
2026-08-19 00:16:50.125,continuous_start,y,,,,,,-1,0,0,,,4,,5774143166189,
2026-08-19 00:16:50.131,pulse_batch,y,,,,,-1,,1,-1,,,4,,5774148606763,
2026-08-19 00:16:50.151,pulse_batch,y,,,,,-2,,3,-3,,,4,,5774169212368,
2026-08-19 00:16:50.172,pulse_batch,y,,,,,-2,,5,-5,,,4,,5774189513958,
2026-08-19 00:16:50.196,pulse_batch,y,,,,,-2,,7,-7,,,4,,5774213513176,
2026-08-19 00:16:50.216,pulse_batch,y,,,,,-2,,9,-9,,,4,,5774233928191,
2026-08-19 00:16:50.237,pulse_batch,y,,,,,-2,,11,-11,,,4,,5774254307428,
2026-08-19 00:16:50.258,pulse_batch,y,,,,,-2,,13,-13,,,4,,5774275591637,
2026-08-19 00:16:50.278,pulse_batch,y,,,,,-2,,15,-15,,,4,,5774296063151,
2026-08-19 00:16:50.299,pulse_batch,y,,,,,-2,,17,-17,,,4,,5774316482239,
2026-08-19 00:16:50.319,pulse_batch,y,,,,,-2,,19,-19,,,4,,5774337011697,
2026-08-19 00:16:50.340,pulse_batch,y,,,,,-2,,21,-21,,,4,,5774357638301,
2026-08-19 00:16:50.360,pulse_batch,y,,,,,-2,,23,-23,,,4,,5774378028075,
2026-08-19 00:16:50.381,pulse_batch,y,,,,,-2,,25,-25,,,4,,5774398343053,
2026-08-19 00:16:50.401,pulse_batch,y,,,,,-2,,27,-27,,,4,,5774418849771,
2026-08-19 00:16:50.422,pulse_batch,y,,,,,-2,,29,-29,,,4,,5774439451709,
2026-08-19 00:16:50.442,pulse_batch,y,,,,,-2,,31,-31,,,4,,5774459828779,
2026-08-19 00:16:50.463,pulse_batch,y,,,,,-2,,33,-33,,,4,,5774480665474,
2026-08-19 00:16:50.483,pulse_batch,y,,,,,-2,,35,-35,,,4,,5774501052674,
2026-08-19 00:16:50.504,pulse_batch,y,,,,,-2,,37,-37,,,4,,5774521379727,
2026-08-19 00:16:50.525,pulse_batch,y,,,,,-2,,39,-39,,,4,,5774542487734,
2026-08-19 00:16:50.545,pulse_batch,y,,,,,-2,,41,-41,,,4,,5774563061821,
2026-08-19 00:16:50.566,pulse_batch,y,,,,,-2,,43,-43,,,4,,5774583371614,
2026-08-19 00:16:50.586,pulse_batch,y,,,,,-2,,45,-45,,,4,,5774603783462,
2026-08-19 00:16:50.607,pulse_batch,y,,,,,-2,,47,-47,,,4,,5774624640157,
2026-08-19 00:16:50.627,pulse_batch,y,,,,,-2,,49,-49,,,4,,5774645036486,
2026-08-19 00:16:50.648,pulse_batch,y,,,,,-2,,51,-51,,,4,,5774665411149,
2026-08-19 00:16:50.668,pulse_batch,y,,,,,-2,,53,-53,,,4,,5774686009476,
2026-08-19 00:16:50.689,pulse_batch,y,,,,,-2,,55,-55,,,4,,5774706550008,
2026-08-19 00:16:50.709,pulse_batch,y,,,,,-2,,57,-57,,,4,,5774726841912,
2026-08-19 00:16:50.730,pulse_batch,y,,,,,-2,,59,-59,,,4,,5774747379573,
2026-08-19 00:16:50.750,pulse_batch,y,,,,,-2,,61,-61,,,4,,5774767884791,
2026-08-19 00:16:50.770,pulse_batch,y,,,,,-2,,63,-63,,,4,,5774788233509,
2026-08-19 00:16:50.791,pulse_batch,y,,,,,-2,,65,-65,,,4,,5774808629802,
2026-08-19 00:16:50.812,pulse_batch,y,,,,,-2,,67,-67,,,4,,5774829249240,
2026-08-19 00:16:50.832,pulse_batch,y,,,,,-2,,69,-69,,,4,,5774849685032,
2026-08-19 00:16:50.853,pulse_batch,y,,,,,-2,,71,-71,,,4,,5774870205026,
2026-08-19 00:16:50.870,pulse_batch,y,,,,,-1,,72,-72,,,4,,5774887645775,
2026-08-19 00:16:50.870,continuous_stop,y,,,,,,-1,72,-72,,,4,,5774887949272,
2026-08-19 00:16:51.792,continuous_start,y,,,,,,-1,72,-72,,,4,,5775809346934,
2026-08-19 00:16:51.798,pulse_batch,y,,,,,-1,,73,-73,,,4,,5775816085643,
2026-08-19 00:16:51.819,pulse_batch,y,,,,,-2,,75,-75,,,4,,5775836443213,
2026-08-19 00:16:51.839,pulse_batch,y,,,,,-2,,77,-77,,,4,,5775856728877,
2026-08-19 00:16:51.860,pulse_batch,y,,,,,-2,,79,-79,,,4,,5775877902125,
2026-08-19 00:16:51.881,pulse_batch,y,,,,,-2,,81,-81,,,4,,5775898308566,
2026-08-19 00:16:51.901,pulse_batch,y,,,,,-2,,83,-83,,,4,,5775918636859,
2026-08-19 00:16:51.922,pulse_batch,y,,,,,-2,,85,-85,,,4,,5775940207491,
2026-08-19 00:16:51.943,pulse_batch,y,,,,,-2,,87,-87,,,4,,5775960773208,
2026-08-19 00:16:51.963,pulse_batch,y,,,,,-2,,89,-89,,,4,,5775981140204,
2026-08-19 00:16:51.984,pulse_batch,y,,,,,-2,,91,-91,,,4,,5776001491016,
2026-08-19 00:16:52.006,pulse_batch,y,,,,,-2,,93,-93,,,4,,5776024117693,
2026-08-19 00:16:52.027,pulse_batch,y,,,,,-2,,95,-95,,,4,,5776044459320,
2026-08-19 00:16:52.047,pulse_batch,y,,,,,-2,,97,-97,,,4,,5776064793280,
2026-08-19 00:16:52.069,pulse_batch,y,,,,,-2,,99,-99,,,4,,5776086291117,
2026-08-19 00:16:52.089,pulse_batch,y,,,,,-2,,101,-101,,,4,,5776106695039,
2026-08-19 00:16:52.109,pulse_batch,y,,,,,-2,,103,-103,,,4,,5776126987481,
2026-08-19 00:16:52.126,pulse_batch,y,,,,,-1,,104,-104,,,4,,5776144171788,
2026-08-19 00:16:52.127,continuous_stop,y,,,,,,-1,104,-104,,,4,,5776144505581,
2026-08-19 00:16:56.126,backlash_initialize,x,,,,,,1,253,253,0,77,77,,5780143354328,logical_zero=0
2026-08-19 00:16:56.126,backlash_initialize,y,,,,,,-1,104,-104,0,0,4,,5780143497753,logical_zero=0
2026-08-19 00:17:15.014,continuous_start,y,,,,,,1,104,-104,0,0,4,,5799031351165,
2026-08-19 00:17:15.019,pulse_batch,y,,,,,1,,105,-103,0,1,4,,5799036577854,
2026-08-19 00:17:15.039,pulse_batch,y,,,,,2,,107,-101,0,3,4,,5799057155464,
2026-08-19 00:17:15.060,pulse_batch,y,,,,,2,,109,-99,1,4,4,,5799077434151,
2026-08-19 00:17:15.082,pulse_batch,y,,,,,2,,111,-97,3,4,4,,5799099690281,
2026-08-19 00:17:15.102,pulse_batch,y,,,,,2,,113,-95,5,4,4,,5799120089967,
2026-08-19 00:17:15.123,pulse_batch,y,,,,,2,,115,-93,7,4,4,,5799140442301,
2026-08-19 00:17:15.144,pulse_batch,y,,,,,2,,117,-91,9,4,4,,5799161574961,
2026-08-19 00:17:15.164,pulse_batch,y,,,,,2,,119,-89,11,4,4,,5799181975591,
2026-08-19 00:17:15.185,pulse_batch,y,,,,,2,,121,-87,13,4,4,,5799202289648,
2026-08-19 00:17:15.205,pulse_batch,y,,,,,2,,123,-85,15,4,4,,5799222615557,
2026-08-19 00:17:15.226,pulse_batch,y,,,,,2,,125,-83,17,4,4,,5799243393443,
2026-08-19 00:17:15.246,pulse_batch,y,,,,,2,,127,-81,19,4,4,,5799263667611,
2026-08-19 00:17:15.266,pulse_batch,y,,,,,2,,129,-79,21,4,4,,5799284033409,
2026-08-19 00:17:15.282,pulse_batch,y,,,,,1,,130,-78,22,4,4,,5799299473273,
2026-08-19 00:17:15.282,continuous_stop,y,,,,,,1,130,-78,22,4,4,,5799299690382,
2026-08-19 00:17:15.681,continuous_start,y,,,,,,1,130,-78,22,4,4,,5799698579133,
2026-08-19 00:17:15.686,pulse_batch,y,,,,,1,,131,-77,23,4,4,,5799703969598,
2026-08-19 00:17:15.707,pulse_batch,y,,,,,2,,133,-75,25,4,4,,5799724506504,
2026-08-19 00:17:15.727,pulse_batch,y,,,,,2,,135,-73,27,4,4,,5799744792951,
2026-08-19 00:17:15.748,pulse_batch,y,,,,,2,,137,-71,29,4,4,,5799765280154,
2026-08-19 00:17:15.768,pulse_batch,y,,,,,2,,139,-69,31,4,4,,5799785645062,
2026-08-19 00:17:15.788,pulse_batch,y,,,,,2,,141,-67,33,4,4,,5799805985638,
2026-08-19 00:17:15.809,pulse_batch,y,,,,,2,,143,-65,35,4,4,,5799827010910,
2026-08-19 00:17:15.830,pulse_batch,y,,,,,2,,145,-63,37,4,4,,5799847472262,
2026-08-19 00:17:15.850,pulse_batch,y,,,,,2,,147,-61,39,4,4,,5799867880318,
2026-08-19 00:17:15.870,pulse_batch,y,,,,,2,,149,-59,41,4,4,,5799888174467,
2026-08-19 00:17:15.891,pulse_batch,y,,,,,2,,151,-57,43,4,4,,5799908660893,
2026-08-19 00:17:15.911,pulse_batch,y,,,,,2,,153,-55,45,4,4,,5799929027042,
2026-08-19 00:17:15.932,pulse_batch,y,,,,,2,,155,-53,47,4,4,,5799949499598,
2026-08-19 00:17:15.953,pulse_batch,y,,,,,2,,157,-51,49,4,4,,5799970360538,
2026-08-19 00:17:15.975,pulse_batch,y,,,,,2,,159,-49,51,4,4,,5799993232458,
2026-08-19 00:17:15.996,pulse_batch,y,,,,,2,,161,-47,53,4,4,,5800013554701,
2026-08-19 00:17:16.011,pulse_batch,y,,,,,1,,162,-46,54,4,4,,5800028882067,
2026-08-19 00:17:16.012,continuous_stop,y,,,,,,1,162,-46,54,4,4,,5800029754391,
2026-08-19 00:17:16.348,continuous_start,y,,,,,,1,162,-46,54,4,4,,5800365887214,
2026-08-19 00:17:16.354,pulse_batch,y,,,,,1,,163,-45,55,4,4,,5800371322493,
2026-08-19 00:17:16.374,pulse_batch,y,,,,,2,,165,-43,57,4,4,,5800391679902,
2026-08-19 00:17:16.394,pulse_batch,y,,,,,2,,167,-41,59,4,4,,5800411960459,
2026-08-19 00:17:16.417,pulse_batch,y,,,,,2,,169,-39,61,4,4,,5800434220460,
2026-08-19 00:17:16.441,pulse_batch,y,,,,,2,,171,-37,63,4,4,,5800458350998,
2026-08-19 00:17:16.461,pulse_batch,y,,,,,2,,173,-35,65,4,4,,5800478660129,
2026-08-19 00:17:16.481,pulse_batch,y,,,,,2,,175,-33,67,4,4,,5800499098815,
2026-08-19 00:17:16.502,pulse_batch,y,,,,,2,,177,-31,69,4,4,,5800519470371,
2026-08-19 00:17:16.522,pulse_batch,y,,,,,2,,179,-29,71,4,4,,5800539800891,
2026-08-19 00:17:16.542,pulse_batch,y,,,,,2,,181,-27,73,4,4,,5800560190226,
2026-08-19 00:17:16.563,pulse_batch,y,,,,,2,,183,-25,75,4,4,,5800580645004,
2026-08-19 00:17:16.583,pulse_batch,y,,,,,2,,185,-23,77,4,4,,5800600997264,
2026-08-19 00:17:16.604,pulse_batch,y,,,,,2,,187,-21,79,4,4,,5800621310358,
2026-08-19 00:17:16.624,pulse_batch,y,,,,,2,,189,-19,81,4,4,,5800641722896,
2026-08-19 00:17:16.645,pulse_batch,y,,,,,2,,191,-17,83,4,4,,5800662242599,
2026-08-19 00:17:16.665,pulse_batch,y,,,,,2,,193,-15,85,4,4,,5800682512527,
2026-08-19 00:17:16.685,pulse_batch,y,,,,,2,,195,-13,87,4,4,,5800703032008,
2026-08-19 00:17:16.706,pulse_batch,y,,,,,2,,197,-11,89,4,4,,5800723446194,
2026-08-19 00:17:16.726,pulse_batch,y,,,,,2,,199,-9,91,4,4,,5800743817695,
2026-08-19 00:17:16.747,pulse_batch,y,,,,,2,,201,-7,93,4,4,,5800764702654,
2026-08-19 00:17:16.767,pulse_batch,y,,,,,2,,203,-5,95,4,4,,5800785190765,
2026-08-19 00:17:16.788,pulse_batch,y,,,,,2,,205,-3,97,4,4,,5800805532618,
2026-08-19 00:17:16.808,pulse_batch,y,,,,,2,,207,-1,99,4,4,,5800825885712,
2026-08-19 00:17:16.813,continuous_stop,y,,,,,,1,207,-1,99,4,4,,5800831147067,
2026-08-19 00:17:17.215,continuous_start,y,,,,,,1,207,-1,99,4,4,,5801232827851,
2026-08-19 00:17:17.220,pulse_batch,y,,,,,1,,208,0,100,4,4,,5801238276297,
2026-08-19 00:17:17.241,pulse_batch,y,,,,,2,,210,2,102,4,4,,5801258682261,
2026-08-19 00:17:17.261,pulse_batch,y,,,,,2,,212,4,104,4,4,,5801278962226,
2026-08-19 00:17:17.282,pulse_batch,y,,,,,2,,214,6,106,4,4,,5801299474096,
2026-08-19 00:17:17.302,pulse_batch,y,,,,,2,,216,8,108,4,4,,5801319789931,
2026-08-19 00:17:17.322,pulse_batch,y,,,,,2,,218,10,110,4,4,,5801340146766,
2026-08-19 00:17:17.343,pulse_batch,y,,,,,2,,220,12,112,4,4,,5801360577989,
2026-08-19 00:17:17.348,continuous_stop,y,,,,,,1,220,12,112,4,4,,5801365848844,
2026-08-19 00:17:18.285,continuous_start,x,,,,,,-1,253,253,0,77,77,,5802302840534,
2026-08-19 00:17:18.291,pulse_batch,x,,,,,-1,,254,252,0,76,77,,5802308426830,
2026-08-19 00:17:18.311,pulse_batch,x,,,,,-2,,256,250,0,74,77,,5802328911293,
2026-08-19 00:17:18.331,pulse_batch,x,,,,,-2,,258,248,0,72,77,,5802349217277,
2026-08-19 00:17:18.353,pulse_batch,x,,,,,-2,,260,246,0,70,77,,5802371202725,
2026-08-19 00:17:18.376,pulse_batch,x,,,,,-2,,262,244,0,68,77,,5802393852130,
2026-08-19 00:17:18.396,pulse_batch,x,,,,,-2,,264,242,0,66,77,,5802414170373,
2026-08-19 00:17:18.417,pulse_batch,x,,,,,-2,,266,240,0,64,77,,5802434772131,
2026-08-19 00:17:18.438,pulse_batch,x,,,,,-2,,268,238,0,62,77,,5802455456666,
2026-08-19 00:17:18.460,pulse_batch,x,,,,,-2,,270,236,0,60,77,,5802478259273,
2026-08-19 00:17:18.483,pulse_batch,x,,,,,-2,,272,234,0,58,77,,5802498661756,
2026-08-19 00:17:18.502,pulse_batch,x,,,,,-2,,274,232,0,56,77,,5802519314458,
2026-08-19 00:17:18.522,pulse_batch,x,,,,,-2,,276,230,0,54,77,,5802539623034,
2026-08-19 00:17:18.542,pulse_batch,x,,,,,-2,,278,228,0,52,77,,5802560059535,
2026-08-19 00:17:18.567,pulse_batch,x,,,,,-2,,280,226,0,50,77,,5802584214128,
2026-08-19 00:17:18.587,pulse_batch,x,,,,,-2,,282,224,0,48,77,,5802604553834,
2026-08-19 00:17:18.610,pulse_batch,x,,,,,-2,,284,222,0,46,77,,5802628069545,
2026-08-19 00:17:18.632,pulse_batch,x,,,,,-2,,286,220,0,44,77,,5802649454518,
2026-08-19 00:17:18.652,pulse_batch,x,,,,,-2,,288,218,0,42,77,,5802669845204,
2026-08-19 00:17:18.673,pulse_batch,x,,,,,-2,,290,216,0,40,77,,5802690482592,
2026-08-19 00:17:18.694,pulse_batch,x,,,,,-2,,292,214,0,38,77,,5802711291774,
2026-08-19 00:17:18.714,pulse_batch,x,,,,,-2,,294,212,0,36,77,,5802731766923,
2026-08-19 00:17:18.734,pulse_batch,x,,,,,-2,,296,210,0,34,77,,5802752113276,
2026-08-19 00:17:18.756,pulse_batch,x,,,,,-2,,298,208,0,32,77,,5802773330269,
2026-08-19 00:17:18.776,pulse_batch,x,,,,,-2,,300,206,0,30,77,,5802793948027,
2026-08-19 00:17:18.796,pulse_batch,x,,,,,-2,,302,204,0,28,77,,5802814234770,
2026-08-19 00:17:18.817,pulse_batch,x,,,,,-2,,304,202,0,26,77,,5802834749196,
